No.	Z Error(mm)	3D Error
969	0.000000	1.174330
970	0.640000	1.627256
971	1.280000	2.603282
972	0.320000	1.668383
973	0.320000	1.779949
974	0.320000	2.298996
975	1.280000	2.837998
976	0.960000	2.307985
977	0.000000	0.254881
978	0.320000	2.312332
979	0.000000	0.599220
980	0.320000	0.896653
981	0.640000	1.686368
982	0.000000	1.049172
983	0.320000	1.313287
984	0.000000	1.917098
985	0.640000	1.168572
986	0.320000	1.749692
987	0.960000	2.118240
988	0.640000	1.271012
989	1.280000	3.287911
990	0.320000	1.178424
991	0.640000	2.171979
992	0.320000	1.318939
993	0.960000	2.177738
994	2.240000	5.169868
995	0.320000	0.716566
996	0.640000	1.141681
997	0.320000	1.338892
998	1.920000	4.009549
999	1.600000	3.625266
1000	1.600000	3.545435
1001	1.280000	2.362138
1002	0.640000	1.509427
1003	0.320000	1.632965
1004	1.280000	2.593601
1005	1.920000	3.950944
1006	0.320000	0.567867
1007	2.880000	5.769465
1008	1.920000	5.539363
1009	3.200000	6.413456
1010	1.280000	2.437660
1011	2.560000	5.311664
1012	0.960000	2.405317
1013	0.000000	0.521121
1014	0.640000	3.040892
1015	1.280000	3.262930
1016	1.280000	3.024416
1017	0.640000	1.380163
1018	0.640000	1.309371
1019	1.280000	2.553877
1020	0.640000	1.570820
1021	0.000000	0.650191
1022	0.960000	2.098672
1023	0.000000	1.609549
1024	0.960000	2.718167
1025	1.600000	3.855259
1026	0.320000	0.865620
1027	0.320000	2.138615
1028	0.640000	1.494035
1029	0.640000	1.104269
1030	0.000000	0.713443
1031	0.320000	0.485230
1032	0.320000	0.439151
1033	0.640000	1.465771
1034	0.640000	2.123793
1035	0.320000	1.508037
1036	0.000000	3.755289
1037	0.000000	0.686566
1038	0.960000	1.715507
1039	0.000000	0.703289
1040	0.320000	1.315019
1041	0.320000	1.054074
1042	0.320000	0.693741
1043	0.640000	1.297228
1044	0.960000	2.245849
1045	0.960000	2.315108
1046	0.640000	1.635693
1047	0.640000	1.604900
1048	0.000000	0.318332
1049	0.640000	1.578439
1050	1.280000	2.833599
1051	0.320000	2.426442
1052	0.320000	0.802181
1053	1.280000	2.803453
1054	0.320000	2.042564
1055	0.960000	1.644763
1056	0.960000	2.317884
1057	1.280000	3.116781
1058	0.960000	2.137922
1059	1.920000	3.697588
1060	0.320000	0.780955
