No.	Z Error(mm)	3D Error
904	5.120000	7.845418
905	3.840000	6.745738
906	3.200000	5.619914
907	2.880000	5.837590
908	2.240000	4.272624
909	2.560000	5.912551
910	1.280000	5.898541
911	1.280000	3.004581
912	3.200000	7.394860
913	0.640000	6.093832
914	1.280000	6.447358
915	2.560000	7.111116
916	11.520000	14.819491
917	1.600000	5.953247
918	4.160000	10.259524
919	1.600000	7.533820
920	0.000000	9.169467
921	0.320000	4.112397
922	1.600000	7.118184
923	5.120000	7.359308
924	2.240000	8.849906
925	5.440000	10.253171
926	2.880000	6.844960
927	0.960000	5.985599
928	4.800000	7.353395
929	1.280000	9.603658
930	3.520000	7.879786
931	4.160000	9.686710
932	4.480000	8.541334
933	5.440000	7.834539
934	0.960000	6.046147
935	0.960000	6.724228
936	2.560000	7.794472
937	2.880000	6.877485
938	0.640000	10.458474
939	1.280000	5.760616
940	2.240000	5.457869
941	1.920000	5.564674
942	0.640000	1.762855
943	2.560000	5.112322
944	2.240000	6.261457
945	0.960000	2.872656
946	0.320000	5.263651
947	2.560000	5.109257
948	0.640000	5.500311
949	0.320000	2.611172
950	1.600000	5.151891
951	2.880000	4.262967
952	0.960000	3.601505
953	3.520000	6.304972
954	3.200000	9.288369
955	1.920000	7.605130
956	2.240000	5.773686
957	0.640000	18.214265
958	0.640000	2.816104
959	0.320000	2.339332
960	0.960000	6.388754
961	5.120000	7.319011
962	0.320000	9.483144
963	0.640000	1.537913
964	1.280000	6.194798
965	0.320000	5.700421
966	3.840000	5.134874
967	5.120000	8.865676
968	3.200000	7.655155
969	1.920000	4.525333
970	0.320000	5.709846
971	4.480000	7.131618
972	1.920000	5.795980
973	0.000000	6.884865
974	0.640000	8.237618
975	3.200000	8.456503
976	1.280000	5.855114
977	1.920000	8.553331
978	1.280000	6.001368
979	0.960000	5.204373
980	1.920000	5.294112
981	1.280000	6.412426
982	1.920000	8.021495
983	1.280000	6.160034
984	0.960000	3.739638
985	2.880000	6.340000
986	1.280000	5.556980
987	5.120000	7.271847
988	1.280000	4.884826
989	0.000000	8.283788
990	0.960000	2.991308
991	2.880000	6.146429
992	2.240000	9.048501
993	0.640000	7.381428
994	2.240000	5.983000
995	2.240000	4.697351
996	0.320000	3.066342
997	2.240000	7.651768
998	0.320000	0.830179
999	0.640000	9.658146
1000	1.280000	5.896447
1001	3.840000	8.795505
1002	2.560000	6.743845
1003	0.640000	7.158322
1004	1.920000	5.276200
1005	0.320000	6.171146
1006	0.320000	1.191721
1007	2.240000	6.961795
1008	0.640000	6.384787
1009	1.920000	4.166914
1010	0.640000	4.176356
1011	0.000000	3.824672
1012	1.600000	6.303498
1013	0.640000	2.014435
1014	2.560000	5.664229
1015	0.640000	9.046236
1016	1.280000	4.123122
1017	2.880000	8.672668
1018	1.280000	5.993046
1019	2.560000	5.813610
1020	0.320000	4.297793
1021	0.320000	7.109063
1022	1.280000	5.282729
1023	0.000000	5.757631
1024	0.320000	1.323587
1025	0.640000	5.578527
1026	1.920000	7.519568
1027	5.760000	13.305290
1028	0.320000	9.746516
1029	0.640000	6.144136
1030	1.920000	8.960409
1031	0.320000	9.700210
1032	0.640000	7.128942
1033	2.880000	6.427467
1034	2.240000	7.150826
1035	0.640000	14.973268
1036	0.000000	3.069466
1037	1.600000	8.223678
1038	1.600000	6.561507
1039	4.800000	9.972927
1040	7.040000	11.125668
1041	0.640000	7.099239
1042	2.240000	6.114342
1043	0.640000	5.398177
1044	0.640000	5.758001
1045	1.600000	7.174022
1046	2.240000	8.013173
1047	0.000000	4.479526
1048	1.600000	5.360159
1049	0.960000	4.096737
1050	0.960000	7.151527
1051	0.320000	2.887863
1052	2.880000	6.744645
1053	0.640000	4.144824
1054	0.000000	2.734616
1055	0.960000	6.000643
1056	2.560000	8.869233
1057	2.880000	6.223923
1058	2.880000	4.866194
1059	3.200000	5.515934
1060	6.720000	9.811539
