No.	Z Error(mm)	3D Error
986	0.000000	0.203221
987	0.320000	0.715635
988	0.000000	2.574641
989	1.920000	3.121350
990	0.960000	1.771801
991	0.640000	1.963615
992	1.920000	3.465558
993	0.960000	1.541704
994	0.320000	1.424666
995	0.960000	1.554106
996	1.280000	2.157837
997	0.960000	1.547512
998	0.320000	1.627543
999	0.000000	1.918269
1000	0.320000	1.980539
1001	0.320000	1.633105
1002	0.000000	0.679766
1003	0.960000	1.351690
1004	0.320000	3.321720
1005	0.640000	1.198868
1006	2.560000	3.538823
1007	0.960000	1.486281
1008	0.640000	0.818460
1009	0.000000	0.957083
1010	0.640000	1.296944
1011	1.600000	2.446065
1012	0.320000	0.526181
1013	1.600000	3.396727
1014	0.960000	2.367326
1015	0.960000	2.156237
1016	0.640000	2.608024
1017	0.000000	1.964163
1018	0.960000	2.256545
1019	0.640000	1.080278
1020	0.320000	0.790560
1021	2.560000	3.619381
1022	1.920000	3.548490
1023	0.000000	1.050536
1024	0.960000	1.579360
1025	0.320000	0.885679
1026	0.320000	0.659114
1027	0.640000	0.879957
1028	1.280000	2.410322
1029	1.600000	2.242770
1030	0.000000	1.400976
1031	0.640000	2.241534
1032	1.600000	3.996309
1033	0.000000	1.485354
1034	1.600000	3.466287
1035	0.960000	1.461319
1036	0.640000	1.129889
1037	1.280000	2.283186
1038	0.000000	0.231398
1039	0.640000	0.963886
1040	0.640000	1.653537
1041	1.280000	1.978346
1042	0.640000	1.652509
1043	0.320000	0.819137
1044	2.560000	3.716672
1045	0.960000	2.390159
1046	1.280000	2.391448
1047	2.880000	4.995758
1048	0.320000	1.666292
1049	1.280000	2.483947
1050	1.280000	2.279821
1051	2.240000	3.280745
1052	0.960000	2.061896
1053	0.320000	1.053230
1054	1.280000	2.226446
1055	2.240000	3.826268
1056	0.000000	0.804009
1057	0.640000	1.478133
1058	0.640000	1.039450
1059	3.200000	4.362099
1060	1.280000	2.783917
